Sentences,Sentiment
"Thanh khoản chiều nay trên HoSE tăng tới 44% so với buổi sáng, nhưng độ rộng thu hẹp và các chỉ số lao dốc. VN-Index kết phiên may mắn được một số cổ phiếu lớn kéo tăng khoảng 1 điểm so với cuối đợt liên tục, vừa đủ để “lết” qua tham chiếu 0,2 điểm",0
"Do đó, VnDirect kỳ vọng xuất khẩu của Việt Nam sẽ phục hồi trong Q4/23 do tồn kho tại các nước phát triển giảm sẽ kích thích nhu cầu đối với hàng xuất khẩu của Việt Nam, (2) chu kỳ thay thế smartphone cũ bằng mẫu mới là 25,3 tháng, tức khoảng 2 năm (theo nghiên cứu của China Mobile Terminal Lab), điều này có thể thúc đẩy xuất khẩu smartphone của Việt Nam kể từ Q4/23, (3) Nhu cầu từ Trung Quốc phục hồi mạnh mẽ hơn sau khi nền kinh tế mở cửa trở lại.Ở góc độ thận trọng hơn, SSI Research duy trì dự báo tăng trưởng GDP cho cả năm ở mức 4,5% - 5,0%. Các nỗ lực từ phía Ngân hàng Nhà nước và Chính phủ có thể sẽ phải gặp các trở ngại đến từ cần phải duy trì cân bằng giữa tăng trưởng và sự ổn định vĩ mô (và hệ thống ngân hàng nói riêng) và  các điều kiện tài chính bên ngoài bị thắt chặt",1
"Phản ánh kỳ vọng lãi suất cao hơn lâu hơn, lợi suất trái phiếu kho bạc Mỹ kỳ hạn 2 năm tăng lên mức cao nhất kể từ tháng 7/2006, trong khi lợi suất trái phiếu kho bạc Mỹ kỳ hạn 10 năm đạt mức cao nhất kể từ tháng 11/2007.Giá dầu thô Brent giao sau tại thị trường London giảm 0,86%, đóng cửa ở mức 93,53 USD/thùng. Giá dầu WTI giao sau tại New York giảm 1,01%, còn 90,28 USD/thùng",-1
"Dù lạm phát trên thế giới đã có dấu hiệu hạ nhiệt, nhiều nền kinh tế trên thế giới vẫn chứng kiến giá cả ở mức cao và lạm phát vượt xa mức mục tiêu",0
" Các Tiểu vương quốc Ả Rập Thống nhất (UAE), Saudi Arabia, Qatar và Singapore cũng là những ví dụ điển hình về điều này”, ông Cabolis nói",0
"Tính đến ngày 31/12/2022, tổng tài sản của POM giảm mạnh gần 4.000 tỷ so với đầu năm từ 14.985 tỷ xuống 11.028 tỷ đồng - trong đó tiền mặt và tương đương giảm hơn 50% từ 424 tỷ còn 206 tỷ; các khoản phải thu ngắn hạn giảm 650 tỷ về mức 1.972 tỷ đồng; tồn kho giảm mạnh từ 4.746 tỷ xuống còn 1.164 tỷ - trong đó, đã bao gồm 71 tỷ trích lập dự phòng giảm giá là gần 71 tỷ đồng và lợi nhuận sau thuế chưa phân phối ghi nhận âm gần 288 tỷ đồng - trong khi thời điểm đầu năm là dương gần 634 tỷ. ",-1
" Tương tự, các quỹ KIM Kindex Vietnam (-1.081 tỷ), DCVFM VN30 (-898 tỷ), và VNDiamond (-865 tỷ) cùng rơi vào trạng thái rút mạnh",-1
"Trong ngắn hạn thị trường đang trong nhịp hồi phục sau điều chỉnh, tuy nhiên thị trường sẽ phải có giai đoạn tích lũy mới, ở vùng điểm số hiện tại VN-Index sắp tiệm cận ngưỡng cản 1.250 điểm nên sẽ đối diện với rung lắc và rủi ro. Với nhà đầu tư trung, dài hạn nhà đầu tư nên tiếp tục nắm giữ danh mục hiện tại. Việc giải ngân nếu muốn chỉ nên thực hiện trong các giai đoạn thị trường điều chỉnh giảm, mục tiêu giải ngân đầu tư trung, dài hạn nên hướng tới các nhóm cổ phiếu đầu ngành, các cổ phiếu đang tích lũy và không bị điều chỉnh sâu, có kỳ vọng kết quả kinh doanh tiếp tục tăng trưởng trong năm nay"".VN-Index nhiều khả năng sẽ tiếp tục giữ nguyên quán tính tăng điểm(Công ty Cổ phần Chứng khoán KB Việt Nam - KBSV)“VN-Index tăng điểm với diễn biến giằng co trong phiên",0
" Dòng tiền tập trung vào LCG, HQC, HHV, BAF, KSB, IJC, VIX, HAH, TCM, HD, trong đó 10/10 mã tăng, 3 mã tăng trần.",1
"Theo lịch, ngày 1/9 tới đây, FTSE dự kiến công bố danh mục cổ phiếu thành phần bộ chỉ số FTSE Vietnam All-share và FTSE Vietnam Index. Sau đó 1 tuần, ngày 9/9/2023, MVIS cũng sẽ công bố danh mục cổ phiếu thuộc chỉ số MarketVector Vietnam Local Index - chỉ số tham chiếu của VNM ETF.Ngày 15/09/2023 dự kiến là ngày hoàn tất việc cơ cấu toàn bộ danh mục của các ETF tham chiếu theo các bộ chỉ số này",0
"Trước đó, vào đầu quý 3/2023, HNX đã công bố danh sách 72 mã bị cắt margin và nâng số mã bị cắt margin hiện nay tăng lên 84 mã.",0
" Ở thời điểm đó, Adani Group nói “tỷ lệ vay nợ” của các công ty thành viên “tiếp tục ở mức lành mạnh và phù hợp các tiêu chuẩn của ngành trong lĩnh vực tương ứng”.Trong video ngày 2/2, ông Adani nói các yếu tố nền tảng của công ty đang “mạnh” và công ty có “lịch sử không chê vào đâu được” về hoàn thành các nghĩa vụ nợ. Ông nói việc huỷ bỏ vụ phát hành cổ phiếu của Adani Enterprises là nhằm bảo vệ nhà đầu tư khỏi thua lỗ. Cổ phiếu của công ty này đang giao dịch ở mức thấp hơn nhiều so với mức giá cháo bán của vụ phát hành",0
" Mức giảm ghi nhận trong 3 tháng đầu năm là 21,4%.Riêng trong tháng 4, lợi nhuận của các công ty công nghiệp Trung Quốc giảm 18,2% so với cùng kỳ năm ngoái. Tháng 3, mức giảm ghi nhận là 19,2%.“Nhìn chung, số liệu ngày hôm nay cho thấy doanh nghiệp công nghiệp, nhất là các doanh nghiệp tư nhân và cổ phần tư nhân, tiếp tục bị ảnh hưởng bởi sự kết hợp của các yếu tố không thuận lợi như hiệu ứng cơ sở so sánh, áp lực ngắn hạn đối với phục hồi kinh tế và xu hướng giảm của chỉ số giá nhà sản xuất (PPI)”, chuyên gia kinh tế trưởng Bruce Pang của Jones Lang Lasalle nhận định với hãng tin CNBC",0
" Giá trị mua ròng lớn nhất là nhóm Xây dựng và Vật liệu. Top mua ròng có KBC, VGC, VCG, VPB, HPG, VND, VCB, STB, DGC, NLG.Top giao dịch thỏa thuận trong phiên là HDB, LPB, DIG, EIB, VPB trong đó nhà đầu tư Tổ chức trong nước giao dịch liên quan đến HDB, DIG, EIB còn lại của nhà đầu tư cá nhân trong nước. Nhà đầu tư nước ngoài tham gia giao dịch thỏa thuận các mã HPG, MWG, FPT, VCB, E1VFVN30, VHM, MBB, ACB và là giao dịch nội khối",0
" Đại dự án Sân bay Long Thành được xây dựng trên diện tích rất lớn lên đến 5.000ha, kết hợp với kết cấu hạ tầng đặc biệt ước tính sẽ cần sử dụng đến 22 triệu m3 đá các loại. Nhu cầu đá cho riêng sân bay chiếm khoảng 59% nhu cầu đá xây dựng tại các công trình trọng điểm trong kế hoạch xây dựng 2024-2030.Ngoài ra, 15 dự án giao thông trọng điểm khác theo kế hoạch cũng sẽ được triển khai trong giai đoạn này bao gồm: Đường vành đai 3, tuyến Metro line tại HCM, 5 tuyến cao tốc tại khu vực Nam Bộ và 8 tuyến cao tốc tại khu vực Đồng bằng sông Cửu Long ước tính cũng sẽ làm tăng thêm nhu cầu khoảng 7 triệu m3 đá xây dựng",1
" DRH, EVG, GEX, VIX, FCN, NKG, HCM, CTD, DPG, FRT, ORS, FTS, HSG… là loạt cổ phiếu tăng trên 3% với thanh khoản từ vài chục tới vài trăm tỷ đồng",1
" Các thị trường xuất khẩu lớn của Việt Nam là Mỹ, Trung Quốc, EU (thị phần xuất khẩu tương ứng là 27%, 17% và 14%) đều tăng trưởng âm.Ước tính Q1/2023, giá trị xuất khẩu thông qua container đường biển sang các thị trường trên lần lượt là 11,9 tỷ USD (-22% YoY), 4,9 tỷ USD (-11% YoY) và 4,8 tỷ (-9% YoY). Đây là xu hướng đã được dự báo từ trước khi sức mua người tiêu dùng tại Mỹ và EU vẫn đang yếu trong bối cảnh chi phí năng lượng và dịch vụ cao.Trong khi dó giá trị xuất khẩu sang Trung Quốc giảm nhiều khả năng do sự giảm giá của giá một số mặt hàng xuất khẩu có tỷ trọng cao gồm máy vi tính, sản phẩm linh kiện điện từ, xơ, sợi dệt, cao su",1
"Tuy nhiên, khó khăn trong ngành bất động sản và thị trường trái phiếu doanh nghiệp hiện nay vẫn chưa được giải quyết, và điều này sẽ tác động trực tiếp lên chất lượng tài sản của ngân hàng khi rủi ro nợ xấu đang dần hiện hữu…Đầu tiên, mặc dù không có ""quy định/văn bản chính thức"" nào liên quan đến việc thắt chặt dòng tín dụng vào thị trường bất động sản, nhưng cho vay bất động sản đã chậm lại với mục đích kìm hãm đà tăng nóng của thị trường này kể từ năm 2021.Theo Thông tư 08/2020, tỷ lệ tối đa lấy vốn ngắn hạn cho vay trung và dài hạn sẽ giảm từ mức 37% xuống 34% từ ngày 1/10/2022 trở đi; và giảm còn 30% từ ngày 1/10/2023. Do cho vay bất động sản thường là các khoản vay trung và dài hạn, các ngân hàng sẽ không để dư nợ cho vay bất động sản tăng lên quá mạnh trong danh mục tín dụng.Do vay vốn từ ngân hàng đã trở nên khó khăn hơn, thị trường trái phiếu doanh nghiệp đã chứng kiến sự bùng nổ mạnh mẽ kể từ 2020-21 như một kênh dẫn vốn thay thế cho nguồn vốn từ ngân hàng đối với các doanh nghiệp bất động sản",-1
" Nguyên nhân là do công ty không công bố thông tin trên hệ thông công bố ổ thông tin của UBCKNN và trang thông tin điện tử của HOSE các tài liệu: Báo cáo tài chính năm 2022 đã được kiểm toán, Báo cáo thường niên năm 2022;Ngoài ra, công ty không đưa nội dung thù lao của từng thành viên Hội đồng quản trị, tiền lương của Tổng Giám đốc và người quản lý khác thành mục riêng trong Báo cáo tài chính năm 2021;Cuối cùng là báo cáo có nội dung sai lệch (Sai lệch số liệu lợi nhuận sau thuế giữa Báo cáo tài chính quý 2/2022 và Báo cáo tài chính bán niên năm 2022 đã được soát xét).Liên quan đến vấn đề này, AGM cho biết công ty đang trong lộ trình khắc phục tình trạng cổ phiếu AGM bị đưa vào diện hạn chế giao dịch kể từ ngày 23/5/2023 do Công ty chậm nộp Báo cáo tài chính năm 2022 (riêng lẻ và hợp nhất) đã được kiểm toán quá 45 ngày so với thời hạn quy định.AGM cho biết do việc chưa công bố thông tin được Báo cáo tài chính này, Angimex đã chịu sự xử phạt vi phạm hành chính theo Quyết định của UBCKNN.Tuy nhiên, trong quá trình thực hiện việc khắc phục phát hành Báo cáo tài chính năm 2022 đã được kiểm toán để công bố thông tin, đến nay Angimex chưa hoàn tất thực hiện các công việc cụ thể như sau:Một là, công ty vẫn đang khó khăn trong việc cân đối nguồn để chi trả gốc và lãi Trái phiếu, nên công ty đang chủ động đàm phán với nhà đầu tư để gia hạn thời gian trả gốc, lãi của từng gói trái phiếu, trong đó gói Trái phiếu mã AGHM2223001 (giá trị đang lưu hành là 210,010 tỷ) đã được sự đồng thuận của trái chủ cho gia hạn trả gốc đến tháng 9/2014.Đối với gói Trái phiếu mã AGHM2123001 (giá trị đang lưu hành là 350 tỷ) vẫn đang trong quá trình đàm phán nên công ty chưa cung cấp đủ thông tin về Gói Trái phiếu mã AGHM2123001 này cho Công ty kiểm toán",-1
" Tìm lý do là không cần thiết. Thị trường đang vận động trên cơ sở cung cầu bình thường. Kỳ vọng quá lớn, tiêu tốn nguồn lực quá nhiều mà không thay đổi trạng thái được thì sẽ đến lúc kiệt sức",1
" Thanh khoản trên thị trường phái sinh bắt đầu tăng mạnh nhưng basis chưa đảo âm rõ ràng. Chiến lược vẫn là canh Short, có thể tranh thủ Long ngắn với stoploss thật chặt nếu VN30 có nhịp rơi sốc.VN30 đóng cửa hôm nay tại 1226.2. Cản gần nhất ngày mai là 1229; 1235; 1244; 1249; 1253. Hỗ trợ 1222; 1218; 1214; 1208; 1198.“Blog chứng khoán” mang tính chất cá nhân và không đại diện cho ý kiến của VnEconomy",0
" Như vậy, công ty chứng khoán đã bán tổng cộng 1.936.100 cổ phiếu DXS thuộc sở hữu của DXG.Trên thị trường, cổ phiếu DXS bị HOSE cắt margin do lợi nhuận sau thuế của cổ đông công ty mẹ trên BCTC hợp nhất bán niên 2023 là con số âm.Cụ thể: DXS ghi nhận lỗ bán niên 2023 trên BCTC kiểm toán 57,7 tỷ đồng trong khi cùng kỳ lãi 298,5 tỷ. Theo DXS nguyên nhân lỗ trên BCTC bán niên 2023 lỗ là do tình hình khó khăn chung của thị trường ảnh hưởng đến lĩnh vực bất động sản dẫn đến doanh thu bán hàng và cung cấp dịch vụ sụt giảm mạnh",-1
"Hiện tại, StockKing đang diễn ra trên ứng dụng Finavi",0
" Chi phí sinh hoạt của họ được cha mẹ chi trả một phần”, cô nói.Các nhà xã hội học cho rằng những trải nghiệm thời đại dịch đã góp phần khiến nhiều thanh niên suy nghĩ lại về mục tiêu cuộc sống của họ và được cha mẹ họ ủng hộ.“Về mặt tâm lý, người dân ở Trung Quốc đại lục vẫn đang hồi phục sau đại dịch Covid-19”, Fang Xu, giảng viên tại Đại học California Berkeley, nhận định, “Tôi tin rằng mong muốn dành thời gian chất lượng cho những người thân yêu của bạn, sự chiêm nghiệm về ý nghĩa của cuộc sống hoặc điều gì là quan trọng nhất trong cuộc sống vẫn còn đọng lại”, bà nói",0
" Thiệt hại nhất dĩ nhiên là các nhà đầu cơ vừa đu vào. Nhóm đầu cơ tăng rất nóng, tiền vào mạnh mẽ đã tạo sức căng quá mức cho chính nó",-1
" Top mua ròng khớp lệnh của tự doanh phiên ngày hôm nay gồm FUEVFVND, DBC, SSB, SHB, VIC, MSB, E1VFVN30, MSN, FRT, IJC. Top bán ròng là nhóm Bất động sản. Top cổ phiếu được bán ròng gồm ACB, MBB, VPB, STB, VIB, VRE, VCB, MWG, NVL, SSI",0
