Sentences,Sentiment
" Số liệu công bố hôm thứ Sáu tuần trước cho thấy chỉ số giá tiêu dùng cá nhân (PCE) - thước đo lạm phát được Fed ưa chuộng - tăng tốc trong tháng 1, theo đó thổi bùng kỳ vọng về tăng lãi suất. Một số chuyên gia kinh tế đang tính đến khả năng Fed phải áp dụng trở lại bước nhảy lãi suất 0,5 điểm phần trăm sau khi đã giảm tốc về 0,25 điểm phần trăm trong tháng 2.Thị trường đang đặt cược bình quân lãi suất điều hành của Fed đạt đỉnh 5,4% trong năm nay, đồng thời giảm đặt cược vào khả năng Fed cắt giảm lãi suất trước cuối năm. Lãi suất chính sách của Fed hiện đang ở mức 4,5-4,75%, cao nhất từ năm 2007.Các nhà giao dịch cũng đặt cược rằng từ nay đến cuối năm, Ngân hàng Trung ương châu Âu (ECB) sẽ tăng lãi suất thêm 1,5 điểm phần trăm nữa, sau khi số liệu công bố hôm thứ Ba tuần này cho thấy lạm phát ở Pháp bất ngờ tăng trong tháng 2. Từ tháng 7 năm ngoái tới nay, ECB đã tăng lãi suất tổng cộng 3 điểm phần trăm, lên mức 2,5%.Chỉ số Dollar Index đo sức mạnh đồng USD so với một rổ gồm 6 đồng tiền chủ chốt khác tăng 2,6% trong tháng 2, đánh dấu tháng tăng mạnh nhất kể từ tháng 9 năm ngoái nhờ đặt cược vào chính sách thắt chặt kéo dài của Fed",1.0
" Trong đó Hưng Thịnh Incons phát hành 2 lô trái phiếu 300 triệu đồng với lãi suất 10-10,5% một năm. Hàng tồn kho tăng mạnh từ 1.083 tỷ đồng lên 1.673 tỷ đồng, tiền mặt giảm từ 428 tỷ đồng chỉ còn 83 tỷ đồng.Ở bảng cân đối cho thấy, do tăng hàng tồn kho, tăng trả lãi vay đã khiến dòng tiền kinh doanh âm 1.011 tỷ đồng",-1.0
" Công ty chưa thuyết minh chi tiết thù lao của từng thành viên Hội đồng quản trị, tiền lương Tổng giám đốc và người quản lý khác thành mục riêng trong Báo cáo tài chính kiểm toán năm 2021.Ngày 17/3/2023, Ủy ban Chứng khoán Nhà nước cũng đã ban hành Quyết định số 180/QĐ-XPHC về việc xử phạt vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán đối với bà Phạm Thị Minh Hường.Bà Hường bị phạt 291 triệu đồng do không báo cáo về việc dự kiến giao dịch",-1.0
" e) Kết quả sản xuất, kinh doanh bị thua lỗ trong 03 năm liên tục hoặc tổng số lỗ luỹ kế vượt quá so vốn điều lệ thực góp hoặc vốn chủ sở hữu âm trong báo cáo tài chính kiểm toán năm gần nhất trước thời điểm xem xét;. ”,Do đó, HOSE lưu ý công ty về khả năng cổ phiếu HVN bị hủy niêm yết nếu BCTC hợp nhất kiểm toán năm 2022 tiếp tục có lợi nhuận sau thuế của cổ đông Công ty mẹ và/hoặc vốn chủ sở hữu là số âm.Mới đây, Công ty Cổ phần Chứng khoán Bản Việt (VCSC) điều chỉnh giảm 12% giá mục tiêu của HVN xuống 13.400 đồng/cổ phiếu nhưng duy trì khuyến nghị ""phù hợp thị trường"" đối với HVN.Theo VCSC, giá mục tiêu thấp hơn của chúng tôi chủ yếu do mức giảm 12% trong dự báo tổng EBITDAR giai đoạn 2023-2024 của chúng tôi, điều này chủ yếu được củng cố bởi (1) các giả định thấp hơn của chúng tôi đối với lượng hành khách và mức sinh lời mảng trong nước của HVN trong giai đoạn này và (2) dự báo khả năng sinh lời thấp hơn của chúng tôi cho VNA tính riêng trong giai đoạn 2023-2024 do các giả định về mức chênh lệch dầu/nhiên liệu máy bay cao hơn của chúng tôi",-1.0
" Lượng cổ phiếu được sang tay gần 1,5 tỷ đơn vị. Vẫn còn 139 cổ phiếu tăng giá trong VN-Index, nhưng số giảm đã nhiêu gấp đôi với 269 mã",0.0
" Trong đó, có những doanh nghiệp không có công văn xin gia hạn gồm: ABS, GAB, HAI, HTN, KMR, PLP, TTB, TTE, VNE.Sở Giao dịch Chứng khoán Tp",-1.0
"“Vàng hứng một ‘cú đấm kép’ khi cả số đơn xin trợ cấp thất nghiệp lần đầu và số liệu GDP đều tốt hơn dự báo, chứng tỏ kinh tế Mỹ chưa suy thoái",1.0
"Tương tự, bà Đỗ Thị Thái, Phó Tổng Giám đốc cũng đăng ký bán ra 173.280 cổ phiếu DXG, từ ngày 15/5 đến ngày 13/6. Qua đó, giảm sở hữu xuống còn 400.000 cổ phần, tương đương 0,03% vốn điều lệ.Mới đây, DXG đã công bố KQKD quý 1/2023 với doanh thu thuần đạt 378 tỷ đồng, giảm 79% so với cùng kỳ và đạt 4% so với dự báo năm 2023 của VCSC và ghi nhận mức lỗ 95 tỷ đồng so với lợi nhuận sau thuế sau lợi ích CĐTS quý 1/2022 đạt 270 tỷ đồng và dự báo năm 2023 của VCSC là 656 tỷ đồng. Doanh thu bán bất động sản giảm so với cùng kỳ của DXG chủ yếu là do bàn giao không đáng kể tại Gem Sky World (GSW)",-1.0
" “Tôi nghe thấy điều này cả từ các ngân hàng khu vực và lãnh đạo doanh nghiệp: hãy để chúng tôi hấp thụ mức tăng lãi suất đã có, trước khi các ông làm gì đó thêm”.Ở thời điểm này, có lẽ Fed đã rất muốn phát tín hiệu rằng họ về cơ bản đã thắng trong cuộc chiến chống lạm phát, nhưng nhiều nhà quan sát cho rằng việc làm như vậy là thiếu khôn ngoan.“Sẽ là sai lầm khi giương lá cờ chiến thắng vào lúc này",0.0
" Theo quy định của Luật Quản lý thuế hiện hành, người nộp thuế bị tính tiền chậm nộp theo mức 0,03%/ngày trên tổng số tiền thuế nợ làm tăng thêm gánh nặng về tài chính cho người nợ thuế. Nhiều doanh nghiệp, tổ chức mặc dù gặp nhiều khó khăn nhưng đã cố gắng nộp đủ số tiền nợ gốc của các khoản tiền thuế, tiền sử dụng đất, tiền thuê đất",0.0
"Các cổ phiếu ngân hàng blue-chips khác cũng phục hồi rất tốt phiên chiều: MBB tăng thêm 1,97%, chốt ngày tăng 2,99%; ACB tăng thêm 0,68%, chốt tăng 0,45%, đổi màu giá thành công; CTG tăng thêm 1,52%, chốt tăng 2,21%; HDB tăng thêm 0,54%, cũng đổi màu giá thành công nhờ mức tăng nhẹ 0,27% so với tham chiếu; STB tăng thêm 1,18%, TCB tăng thêm 1,37%, TPB tăng thêm 0,27%, VIB tăng thêm 0,25%, VPB tăng thêm 0,75%..",1.0
" Tuy nhiên, PBOC đang thận trọng vì đối mặt với những trở ngại gồm đồng Nhân dân tệ mất giá mà mức nợ gia tăng trong nền kinh tế",-1.0
" Bên cạnh đó còn áp dụng hình thức xử phạt bổ sung, biện pháp khắc phục hậu quả tại một số vụ việc như: đình chỉ giao dịch chứng khoán có thời hạn với nhiều trường hợp vi phạm quy định về giao dịch của người nội bộ và người có liên quan; áp dụng biện pháp khắc phục hậu quả là buộc cải chính, buộc hủy bỏ thông tin đối với các trường hợp tổ chức công bố thông tin sai lệch..",-1.0
" Chỉ trong vòng 3 tháng cuối cùng của năm 2022, khách hàng đã rút 110 tỷ USD khỏi Credit Suisse, một cuộc tháo chạy của tiền mà ngân hàng này đã gắng sức để đảo ngược",-1.0
" Tăng trưởng tín dụng trong 2 tháng đầu năm chỉ khoảng 0,77% so với mức tăng 2,65% của cùng kỳ năm ngoái.NHIỀU TÍN HIỆU TÍCH CỰC XEN LẪN THÁCH THỨCTheo nhận định của các chuyên gia, lạm phát trên thế giới trên đà suy giảm, nhưng tốc độ tương đối chậm",0.0
"Năm 2023 có giá trị đáo hạn trái phiếu của ngành bất động sản rất lớn trong khi hiện tại thị trường bất động sản đang giao dịch khá ảm đạm nên tôi đánh giá kết quả kinh doanh quý 1/2023 cũng như năm 2023 của các cổ phiếu ngành bất động sản không khả quan, sẽ có nhiều doanh nghiệp báo lỗ.Bà Hồ Nguyễn Thuỷ Tiên - Giám đốc Khách hàng cá nhân, Chứng khoán Rồng ViệtTheo số liệu mới nhất của Ngân hàng Nhà nước, tổng dư nợ tín dụng cho bất động sản là 2,5 triệu tỷ đồng, tương đương 21,2% tổng dư nợ cho vay của toàn hệ thống và bằng hơn 27% GDP năm 2022. Trong khoản tín dụng nêu trên, tín dụng tiêu dùng đối với các cá nhân mua nhà chiếm 68% hay gần 1,8 triệu tỷ đồng và phần tín dụng với hoạt động kinh doanh bất động sản mà các doanh nghiệp vay là khoảng 800 nghìn tỷ đồng, tương đương hơn 8% GDP và chưa tới 7% tổng dư nợ của toàn hệ thống ngân hàng. Nhiều doanh nghiệp trong một hệ sinh thái rộng lớn, chứ không riêng các nhà phát triển, điêu đứng; nhiều người mất việc và hệ thống tài chính đứng trước các rủi ro rất lớn. Đây là lý do mà ngày 17/2/2023, Thủ tướng phải chủ trì một hội nghị tháo gỡ khó khăn cho bất động sản",-1.0
"Sau giai đoạn thách thức này, lượng trái phiếu doanh nghiệp đáo hạn sẽ giảm về mức 61 nghìn tỷ đồng tăng 14% trong Q4/23.Xét theo ngành nghề, nhóm doanh nghiệp Bất động sản là chiếm tỷ trọng lớn nhất với 43% tổng giá trị đáo hạn trái phiếu riêng lẻ trong năm 2023, tương đương 107,7 nghìn tỷ đồng tăng 76,2%",0.0
"Báo cáo ngày 17/7 từ Tổng cục Thống kê Trung Quốc cho thấy nước này đạt tốc độ tăng trưởng 0,8% trong quý 2 so với quý 1, cao hơn mức dự báo tăng 0,5% mà giới phân tích đưa ra trước đó, nhưng tốc độ tăng so với cùng kỳ năm ngoái chỉ đạt 6,3%, thấp hơn nhiều so với mức dự báo tăng 7,3% của các nhà phân tích. Những con số này khiến giới chuyên gia đi đến nhận định rằng sự bùng nổ hậu Covid-19 của kinh tế Trung Quốc đã kết thúc",0.0
"HCM (HOSE) vừa công bố báo cáo thường niên năm 2022.Theo đó, trong năm 2022, tổng doanh thu của HOSE đạt trên 2.508 tỷ đồng, giảm 728,89 tỷ đồng, tương đương 23% so với năm 2021. Nguyên nhân chủ yếu do giảm doanh thu từ hoạt động giao dịch chứng khoán (hoạt động nghiệp vụ) mặc dù doanh thu từ hoạt động cung cấp dịch vụ ghi nhận mức tăng trên 122,87 tỷ đồng, tương đương 10,9% so với năm 2021.HOSE cho biết, doanh thu của HOSE được hình thành từ 03 hoạt động chính gồm: (1) Doanh thu từ hoạt động nghiệp vụ, (2) Doanh thu từ hoạt động cung cấp dịch vụ, (3) Doanh thu từ hoạt động tài chính",0.0
" Sáng nay, chỉ số tăng trở lại mốc 102,5 điểm, không thay đổi đáng kể so với sáng hôm qua",0.0
" Tại thời điểm ban đầu, Công ty hoạt động chủ yếu trong các lĩnh vực mua bán vật liệu xây dựng, máy móc thiết bị công trình và cung cấp dịch vụ cho thuê máy móc thiết bị công trình.Công ty mới đưa 5 triệu cổ phiếu lên giao dịch trên Upcom từ ngày 5/1/2022 với giá 10.900 đồng/cổ phiếu và ông Nhật Huy được bầu giữ chức Chủ tịch HĐQT của Big Invest Group từ tháng 12/2022.Cùng ngày, Uỷ ban Chứng khoán Nhà nước (SSC) cũng có quyết định xử phạt đối Công ty cổ phần Khoáng sản Công nghiệp Yên Bái (mã YBM-HOSE) với tổng số tiền là 120 triệu đồng.Trong đó, YBM bị phạt 60 triệu đồng theo quy định tại điểm a khoản 3 Điều 42 Nghị định số 156/2020/NĐ-CP ngày 31/12/2020 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán (Nghị định số 156/2020/NĐ-CP).Nguyên nhân là do công bố thông tin không đúng thời hạn theo quy định pháp luật (Công ty công bố thông tin không đúng thời hạn theo quy định trên hệ thống công bố thông tin của UBCKNN và trên trang thông tin điện tử của Sở giao dịch chứng khoán thành phố Hồ Chí Minh đối với các tài liệu: Tài liệu họp Đại hội đồng cổ đông (ĐHĐCĐ) thường niên năm 2021; Nghị quyết ĐHĐCĐ thường niên số 23.10/2021/QĐ-ĐHĐCĐ ngày 23/10/2021; Báo cáo tình hình quản trị công ty năm 2022)",0.0
" Trong 3T23, trung bình chỉ số Giá cước vận tải biển (BDI) giảm 54% so với mức trung bình của 2022.Với việc giá khí tự nhiên, vốn là nguyên liệu đầu vào chính cho sản xuất phân bón giảm, kỳ vọng giá nguyên liệu đầu vào là phân bón sẽ giảm đáng kể ở hầu hết các mặt hàng.Do đó, VnDirect kỳ vọng chỉ số giá hàng hóa thực phẩm sẽ tiếp tục xu hướng giảm với hầu hết các sản phẩm sẽ giảm 6,1%-6,7% so với cùng kỳ so với giá trung bình năm 2022, ngoại trừ dầu dừa và gạo. Chính sách xuất khẩu của Ấn Độ và Pakistan sẽ làm thắt chặt nguồn cung gạo toàn cầu, từ đó hỗ trợ giá gạo duy trì ở mức cao trong năm 2023.Tuy nhiên, cũng lưu ý một số yếu tố có thể tác động khiến giá các mặt hàng thực phẩm tăng trở lại như: Xung đột tại Ukraine kéo dài và nghiêm trọng hơn, có thể gây ra gián đoạn chuỗi cung ứng lần nữa; Yếu tố mùa vụ tại Châu Âu, đặc biệt nếu hạn hán nghiêm trọng tái diễn vào năm 2023. Hạn hán tệ hơn dự kiến ở Đông Phi và xung đột ở Tây Phi có thể gây ra tình trạng thiếu lương thực ở các nước Châu Phi",0.0
" Tính riêng giao dịch khớp lệnh, tự doanh mua ròng 13/18 ngành. Nhóm mua ròng mạnh nhất là Ngân hàng, Bất động sản. Top mua ròng khớp lệnh của tự doanh phiên ngày hôm nay gồm STB, KDH, HDG, VPB, TCB, MWG, VHM, MBB, VNM, ACB.Top bán ròng là nhóm Xây dựng và Vật liệu",0.0
" Độ rộng cuối phiên cực tốt với 328 mã tăng/139 mã giảm. Trong 22 cổ phiếu thanh khoản cực lớn từ 200 tỷ đồng trở lên, có 14 mã tăng trên 1%, đặc biệt NVL, VND, DXG, VIX, MSB, VNM, HSG, PVD tăng từ 2% tới 4%",1.0
" Cuối phiên sáng số mã tăng vượt 1% mới là 23, kết phiên là 67 mã. Sàn này có 17 cổ phiếu đạt thanh khoản từ 100 tỷ đồng trở lên thì duy nhất MSN giảm 1,89%, VIC tham chiếu, còn lại đều tăng.Cổ phiếu chứng khoán giao dịch nổi bật ở nhóm blue-chips với SSI tăng 2,52% thanh khoản gần 352 tỷ đồng; VCI tăng 6,62% thanh khoản 341,3 tỷ đồng; VND tăng 2,36% thanh khoản 330,5 tỷ, lọt Top 5 mã giao dịch lớn nhất thị trường. Ngoài ra HCM cũng tăng 2,73% với giao dịch 138,3 tỷ đồng, lọt Top 10. Nhiều mã khác nhóm chứng khoán cũng tăng mạnh trên 2% như CTS, FTS, SHS, TCI, BSI, MBS, APS, IVS, VIG, HBS, SBS",1.0
